DATE_ET,WEBSITE_ID,PRICE_FLOOR,COUNTRY_GROUP,AUCTIONS,IMPS,PERC_MAKEUP
2026-03-10,74058,0.22,Other,6136,5542,0.004683
2026-03-10,74058,0.23,Other,391,283,0.000298
2026-03-10,74058,0.24,Other,3404,2145,0.002598
2026-03-10,74058,0.25,Other,2073,1360,0.001582
2026-03-10,74058,0.26,Other,6706,5482,0.005118
2026-03-10,74058,0.27,Other,7356,3425,0.005614
2026-03-10,74058,0.28,Other,2688,1644,0.002051
2026-03-10,74058,0.29,Other,596,570,0.000455
2026-03-10,74058,0.3,Other,7086,3008,0.005408
2026-03-10,74058,0.31,Other,2642,1956,0.002016
2026-03-10,74058,0.32,Other,757,670,0.000578
2026-03-10,74058,0.33,Other,97,97,0.000074
2026-03-10,74058,0.34,Other,1040,667,0.000794
2026-03-10,74058,0.35,Other,1275,835,0.000973
2026-03-10,74058,0.36,Other,125,65,0.000095
2026-03-10,74058,0.37,Other,1053,569,0.000804
2026-03-10,74058,0.38,Other,232,63,0.000177
2026-03-10,74058,0.39,Other,91,81,0.000069
2026-03-10,74058,0.4,Other,26,23,0.000020
2026-03-10,74058,0.41,Other,744,185,0.000568
2026-03-10,74058,0.42,Other,18,14,0.000014
2026-03-10,74058,0.43,Other,552,175,0.000421
2026-03-10,74058,0.44,Other,1546,738,0.001180
2026-03-10,74058,0.45,Other,442,419,0.000337
2026-03-10,74058,0.46,Other,760,245,0.000580
2026-03-10,74058,0.47,Other,32,32,0.000024
2026-03-10,74058,0.48,Other,9,9,0.000007
2026-03-10,74058,0.49,Other,10,9,0.000008
2026-03-10,74058,0.5,Other,28,18,0.000021
2026-03-10,74058,0.51,Other,209,178,0.000160
2026-03-10,74058,0.52,Other,926,265,0.000707
2026-03-10,74058,0.53,Other,227,219,0.000173
2026-03-10,74058,0.54,Other,447,171,0.000341
2026-03-10,74058,0.55,Other,536,211,0.000409
2026-03-10,74058,0.56,Other,254,7,0.000194
2026-03-10,74058,0.57,Other,703,34,0.000537
2026-03-10,74058,0.58,Other,523,340,0.000399
2026-03-10,74058,0.59,Other,826,154,0.000630
2026-03-10,74058,0.6,Other,1012,401,0.000772
2026-03-10,74058,0.61,Other,247,74,0.000189
2026-03-10,74058,0.62,Other,378,117,0.000288
2026-03-10,74058,0.63,Other,365,22,0.000279
2026-03-10,74058,0.64,Other,617,104,0.000471
2026-03-10,74058,0.65,Other,2,2,0.000002
2026-03-10,74058,0.68,Other,54,6,0.000041
2026-03-10,74058,0.7,Other,148,137,0.000113
2026-03-10,74058,0.71,Other,9,3,0.000007
2026-03-10,74058,0.72,Other,192,190,0.000147
2026-03-10,74058,0.73,Other,472,452,0.000360
2026-03-10,74058,0.74,Other,29,27,0.000022
2026-03-10,74058,0.75,Other,215,139,0.000164
2026-03-10,74058,0.76,Other,11,7,0.000008
2026-03-10,74058,0.77,Other,9,9,0.000007
2026-03-10,74058,0.78,Other,2,2,0.000002
2026-03-10,74058,0.79,Other,44,0,0.000034
2026-03-10,74058,0.8,Other,217,115,0.000166
2026-03-10,74058,0.81,Other,130,42,0.000099
2026-03-10,74058,0.86,Other,15,0,0.000011
2026-03-10,74058,0.9,Other,7,0,0.000005
2026-03-10,74058,0.91,Other,20,0,0.000015
2026-03-10,74058,0.92,Other,143,36,0.000109
2026-03-10,74058,0.93,Other,36,0,0.000027
2026-03-10,74058,0.96,Other,141,0,0.000108
2026-03-10,74058,0.97,Other,29,6,0.000022
2026-03-10,74058,1.16,Other,4,4,0.000003
2026-03-10,74058,3.05,Other,11,6,0.000008
2026-03-10,74058,3.15,Other,8,0,0.000006
2026-03-10,74058,0.04,TIER_1,61364,59678,0.372879
2026-03-10,74058,0.06,TIER_1,3164,2889,0.019226
2026-03-10,74058,0.08,TIER_1,3,3,0.000018
2026-03-10,74058,0.1,TIER_1,93,92,0.000565
2026-03-10,74058,0.11,TIER_1,3,3,0.000018
2026-03-10,74058,0.12,TIER_1,1911,1867,0.011612
2026-03-10,74058,0.13,TIER_1,1048,972,0.006368
2026-03-10,74058,0.14,TIER_1,684,605,0.004156
2026-03-10,74058,0.15,TIER_1,1256,1233,0.007632
2026-03-10,74058,0.16,TIER_1,1952,1948,0.011861
2026-03-10,74058,0.17,TIER_1,161,154,0.000978
2026-03-10,74058,0.18,TIER_1,101,100,0.000614
2026-03-10,74058,0.19,TIER_1,319,309,0.001938
2026-03-10,74058,0.2,TIER_1,2936,2857,0.017841
2026-03-10,74058,0.21,TIER_1,3198,2957,0.019433
2026-03-10,74058,0.22,TIER_1,1373,1360,0.008343
2026-03-10,74058,0.23,TIER_1,47,36,0.000286
2026-03-10,74058,0.24,TIER_1,170,163,0.001033
2026-03-10,74058,0.25,TIER_1,1434,1397,0.008714
2026-03-10,74058,0.26,TIER_1,2812,2553,0.017087
2026-03-10,74058,0.27,TIER_1,636,551,0.003865
2026-03-10,74058,0.28,TIER_1,11500,11029,0.069880
2026-03-10,74058,0.29,TIER_1,587,545,0.003567
2026-03-10,74058,0.3,TIER_1,1240,1186,0.007535
2026-03-10,74058,0.31,TIER_1,1759,1677,0.010689
2026-03-10,74058,0.32,TIER_1,439,431,0.002668
2026-03-10,74058,0.33,TIER_1,913,884,0.005548
2026-03-10,74058,0.34,TIER_1,6847,6540,0.041606
2026-03-10,74058,0.35,TIER_1,9635,9425,0.058547
2026-03-10,74058,0.36,TIER_1,183,180,0.001112
2026-03-10,74058,0.37,TIER_1,37,29,0.000225
2026-03-10,74058,0.38,TIER_1,492,447,0.002990
2026-03-10,74058,0.39,TIER_1,355,347,0.002157
2026-03-10,74058,0.4,TIER_1,1296,1265,0.007875
2026-03-10,74058,0.41,TIER_1,309,307,0.001878
2026-03-10,74058,0.42,TIER_1,2771,2692,0.016838
2026-03-10,74058,0.43,TIER_1,968,839,0.005882
2026-03-10,74058,0.44,TIER_1,285,256,0.001732
2026-03-10,74058,0.45,TIER_1,237,164,0.001440
2026-03-10,74058,0.46,TIER_1,5378,5110,0.032680
2026-03-10,74058,0.47,TIER_1,2363,2166,0.014359
2026-03-10,74058,0.48,TIER_1,749,642,0.004551
2026-03-10,74058,0.49,TIER_1,83,83,0.000504
2026-03-10,74058,0.5,TIER_1,1054,1035,0.006405
2026-03-10,74058,0.51,TIER_1,897,875,0.005451
2026-03-10,74058,0.52,TIER_1,5280,5030,0.032084
2026-03-10,74058,0.53,TIER_1,159,155,0.000966
2026-03-10,74058,0.54,TIER_1,422,414,0.002564
2026-03-10,74058,0.55,TIER_1,86,60,0.000523
2026-03-10,74058,0.56,TIER_1,344,234,0.002090
2026-03-10,74058,0.57,TIER_1,220,160,0.001337
2026-03-10,74058,0.58,TIER_1,11,7,0.000067
2026-03-10,74058,0.59,TIER_1,733,720,0.004454
2026-03-10,74058,0.6,TIER_1,451,396,0.002741
2026-03-10,74058,0.61,TIER_1,2545,2351,0.015465
2026-03-10,74058,0.62,TIER_1,905,862,0.005499
2026-03-10,74058,0.63,TIER_1,1120,893,0.006806
2026-03-10,74058,0.64,TIER_1,224,145,0.001361
2026-03-10,74058,0.65,TIER_1,1355,1229,0.008234
2026-03-10,74058,0.66,TIER_1,1005,954,0.006107
2026-03-10,74058,0.67,TIER_1,2119,2025,0.012876
2026-03-10,74058,0.68,TIER_1,4,4,0.000024
2026-03-10,74058,0.73,TIER_1,11,11,0.000067
2026-03-10,74058,0.75,TIER_1,267,240,0.001622
2026-03-10,74058,0.76,TIER_1,219,173,0.001331
2026-03-10,74058,0.77,TIER_1,472,406,0.002868
2026-03-10,74058,0.78,TIER_1,210,207,0.001276
2026-03-10,74058,0.79,TIER_1,898,742,0.005457
2026-03-10,74058,0.8,TIER_1,50,47,0.000304
2026-03-10,74058,0.85,TIER_1,689,576,0.004187
2026-03-10,74058,0.86,TIER_1,1602,1113,0.009735
2026-03-10,74058,0.9,TIER_1,7,5,0.000043
2026-03-10,74058,0.91,TIER_1,1123,1070,0.006824
2026-03-10,74058,0.92,TIER_1,6730,6238,0.040895
2026-03-10,74058,0.94,TIER_1,3,1,0.000018
2026-03-10,74058,0.97,TIER_1,3,1,0.000018
2026-03-10,74058,0.98,TIER_1,2,1,0.000012
2026-03-10,74058,1,TIER_1,28,9,0.000170
2026-03-10,74058,1.02,TIER_1,55,33,0.000334
2026-03-10,74058,1.04,TIER_1,6,5,0.000036
2026-03-10,74058,1.12,TIER_1,4,3,0.000024
2026-03-10,74058,1.13,TIER_1,4,1,0.000024
2026-03-10,74058,1.14,TIER_1,10,7,0.000061
2026-03-10,74058,1.4,TIER_1,5,3,0.000030
2026-03-10,74058,1.42,TIER_1,6,3,0.000036
2026-03-10,74058,1.43,TIER_1,30,13,0.000182
2026-03-10,74058,1.45,TIER_1,19,3,0.000115
2026-03-10,74058,1.46,TIER_1,16,3,0.000097
2026-03-10,74058,1.61,TIER_1,1,0,0.000006
2026-03-10,74058,2.09,TIER_1,1,0,0.000006
2026-03-10,74058,2.23,TIER_1,2,0,0.000012
2026-03-10,74058,2.75,TIER_1,7,0,0.000043
2026-03-10,74058,3.6,TIER_1,6,0,0.000036
2026-03-10,74058,5.7,TIER_1,5,0,0.000030
2026-03-10,74058,8,TIER_1,52,0,0.000316
2026-03-10,74058,0.04,USA,205926,201267,0.390955
2026-03-10,74058,0.06,USA,8,8,0.000015
2026-03-10,74058,0.1,USA,187,185,0.000355
2026-03-10,74058,0.11,USA,95,84,0.000180
2026-03-10,74058,0.17,USA,14,14,0.000027
2026-03-10,74058,0.18,USA,9,9,0.000017
2026-03-10,74058,0.19,USA,88,85,0.000167
2026-03-10,74058,0.2,USA,41,41,0.000078
2026-03-10,74058,0.21,USA,5,5,0.000009
2026-03-10,74058,0.23,USA,289,288,0.000549
2026-03-10,74058,0.25,USA,160,151,0.000304
2026-03-10,74058,0.27,USA,71,68,0.000135
2026-03-10,74058,0.28,USA,201,137,0.000382
2026-03-10,74058,0.29,USA,598,539,0.001135
2026-03-10,74058,0.3,USA,87,81,0.000165
2026-03-10,74058,0.31,USA,2,0,0.000004
2026-03-10,74058,0.32,USA,241,240,0.000458
2026-03-10,74058,0.33,USA,144,142,0.000273
2026-03-10,74058,0.34,USA,723,712,0.001373
2026-03-10,74058,0.35,USA,2060,1955,0.003911
2026-03-10,74058,0.36,USA,123,87,0.000234
2026-03-10,74058,0.37,USA,3,3,0.000006
2026-03-10,74058,0.39,USA,42,30,0.000080
2026-03-10,74058,0.4,USA,349,349,0.000663
2026-03-10,74058,0.41,USA,172,172,0.000327
2026-03-10,74058,0.42,USA,56,56,0.000106
2026-03-10,74058,0.43,USA,60,59,0.000114
2026-03-10,74058,0.44,USA,1310,1305,0.002487
2026-03-10,74058,0.45,USA,8446,8295,0.016035
2026-03-10,74058,0.46,USA,568,545,0.001078
2026-03-10,74058,0.47,USA,40,40,0.000076
2026-03-10,74058,0.48,USA,1073,1065,0.002037
2026-03-10,74058,0.49,USA,576,540,0.001094
2026-03-10,74058,0.5,USA,14145,13992,0.026855
2026-03-10,74058,0.51,USA,185,172,0.000351
2026-03-10,74058,0.52,USA,6,6,0.000011
2026-03-10,74058,0.53,USA,56,56,0.000106
2026-03-10,74058,0.54,USA,377,369,0.000716
2026-03-10,74058,0.55,USA,247,245,0.000469
2026-03-10,74058,0.56,USA,712,682,0.001352
2026-03-10,74058,0.57,USA,623,595,0.001183
2026-03-10,74058,0.58,USA,161,157,0.000306
2026-03-10,74058,0.59,USA,179,175,0.000340
2026-03-10,74058,0.6,USA,1155,1067,0.002193
2026-03-10,74058,0.61,USA,2271,2224,0.004312
2026-03-10,74058,0.62,USA,8539,8299,0.016211
2026-03-10,74058,0.63,USA,1216,1193,0.002309
2026-03-10,74058,0.64,USA,30,30,0.000057
2026-03-10,74058,0.65,USA,99135,97379,0.188210
2026-03-10,74058,0.66,USA,2401,2356,0.004558
2026-03-10,74058,0.67,USA,1346,1333,0.002555
2026-03-10,74058,0.69,USA,1,0,0.000002
2026-03-10,74058,0.7,USA,131,126,0.000249
2026-03-10,74058,0.71,USA,32,32,0.000061
2026-03-10,74058,0.72,USA,84,83,0.000159
2026-03-10,74058,0.73,USA,12,12,0.000023
2026-03-10,74058,0.74,USA,219,216,0.000416
2026-03-10,74058,0.75,USA,401,332,0.000761
2026-03-10,74058,0.76,USA,198,184,0.000376
2026-03-10,74058,0.77,USA,355,355,0.000674
2026-03-10,74058,0.78,USA,22,22,0.000042
2026-03-10,74058,0.79,USA,160,66,0.000304
2026-03-10,74058,0.8,USA,119,118,0.000226
2026-03-10,74058,0.81,USA,87,86,0.000165
2026-03-10,74058,0.82,USA,79,74,0.000150
2026-03-10,74058,0.83,USA,180,162,0.000342
2026-03-10,74058,0.84,USA,277,263,0.000526
2026-03-10,74058,0.85,USA,13260,12938,0.025174
2026-03-10,74058,0.86,USA,28,27,0.000053
2026-03-10,74058,0.87,USA,6,4,0.000011
2026-03-10,74058,0.88,USA,11,11,0.000021
2026-03-10,74058,0.89,USA,27,8,0.000051
2026-03-10,74058,0.9,USA,1033,1001,0.001961
2026-03-10,74058,0.91,USA,1863,1777,0.003537
2026-03-10,74058,0.92,USA,1614,1538,0.003064
2026-03-10,74058,0.94,USA,187,81,0.000355
2026-03-10,74058,0.95,USA,816,697,0.001549
2026-03-10,74058,0.96,USA,6560,6013,0.012454
2026-03-10,74058,0.99,USA,3996,3680,0.007586
2026-03-10,74058,1,USA,19029,18485,0.036127
2026-03-10,74058,1.01,USA,19731,17542,0.037460
2026-03-10,74058,1.02,USA,2,1,0.000004
2026-03-10,74058,1.04,USA,111,111,0.000211
2026-03-10,74058,1.05,USA,153,150,0.000290
2026-03-10,74058,1.06,USA,4,4,0.000008
2026-03-10,74058,1.07,USA,12,10,0.000023
2026-03-10,74058,1.08,USA,183,172,0.000347
2026-03-10,74058,1.09,USA,763,563,0.001449
2026-03-10,74058,1.1,USA,611,381,0.001160
2026-03-10,74058,1.11,USA,5,5,0.000009
2026-03-10,74058,1.16,USA,88,22,0.000167
2026-03-10,74058,1.21,USA,148,112,0.000281
2026-03-10,74058,1.22,USA,6970,6400,0.013233
2026-03-10,74058,1.23,USA,3455,3184,0.006559
2026-03-10,74058,1.24,USA,8,7,0.000015
2026-03-10,74058,1.25,USA,21010,19019,0.039888
2026-03-10,74058,1.26,USA,26,11,0.000049
2026-03-10,74058,1.27,USA,66,15,0.000125
2026-03-10,74058,1.28,USA,447,184,0.000849
2026-03-10,74058,1.32,USA,3,3,0.000006
2026-03-10,74058,1.34,USA,323,254,0.000613
2026-03-10,74058,1.35,USA,48,23,0.000091
2026-03-10,74058,1.36,USA,961,652,0.001824
2026-03-10,74058,1.37,USA,860,575,0.001633
2026-03-10,74058,1.38,USA,5636,4889,0.010700
2026-03-10,74058,1.39,USA,823,588,0.001562
2026-03-10,74058,1.4,USA,190,178,0.000361
2026-03-10,74058,1.43,USA,28,28,0.000053
2026-03-10,74058,1.44,USA,7,3,0.000013
2026-03-10,74058,1.45,USA,224,134,0.000425
2026-03-10,74058,1.57,USA,9,0,0.000017
2026-03-10,74058,1.7,USA,4684,3228,0.008893
2026-03-10,74058,1.71,USA,3642,2286,0.006914
2026-03-10,74058,1.72,USA,11360,6659,0.021567
2026-03-10,74058,1.73,USA,36164,23558,0.068658
2026-03-10,74058,1.87,USA,9,9,0.000017
2026-03-10,74058,1.88,USA,103,73,0.000196
2026-03-10,74058,1.89,USA,23,17,0.000044
2026-03-10,74058,1.94,USA,84,35,0.000159
2026-03-10,74058,1.95,USA,395,205,0.000750
2026-03-10,74058,1.96,USA,18,5,0.000034
2026-03-10,74058,3.85,USA,1,0,0.000002
2026-03-11,74058,0.04,GDPR,57577,49930,0.354115
2026-03-11,74058,0.05,GDPR,3086,2616,0.018980
2026-03-11,74058,0.06,GDPR,24862,20752,0.152908
2026-03-11,74058,0.07,GDPR,5228,4189,0.032154
2026-03-11,74058,0.08,GDPR,3299,2795,0.020290
2026-03-11,74058,0.09,GDPR,17,10,0.000105
2026-03-11,74058,0.1,GDPR,1630,1568,0.010025
2026-03-11,74058,0.11,GDPR,331,279,0.002036
2026-03-11,74058,0.12,GDPR,4931,4090,0.030327
2026-03-11,74058,0.13,GDPR,3342,3054,0.020554
2026-03-11,74058,0.14,GDPR,644,628,0.003961
2026-03-11,74058,0.15,GDPR,1180,1059,0.007257
2026-03-11,74058,0.16,GDPR,3303,3027,0.020314
2026-03-11,74058,0.17,GDPR,1212,976,0.007454
2026-03-11,74058,0.18,GDPR,530,454,0.003260
2026-03-11,74058,0.19,GDPR,371,310,0.002282
2026-03-11,74058,0.2,GDPR,1882,1415,0.011575
2026-03-11,74058,0.21,GDPR,847,560,0.005209
2026-03-11,74058,0.22,GDPR,2510,1765,0.015437
2026-03-11,74058,0.23,GDPR,471,422,0.002897
2026-03-11,74058,0.24,GDPR,274,187,0.001685
2026-03-11,74058,0.25,GDPR,377,289,0.002319
2026-03-11,74058,0.26,GDPR,42,31,0.000258
2026-03-11,74058,0.27,GDPR,29,29,0.000178
2026-03-11,74058,0.28,GDPR,49,20,0.000301
2026-03-11,74058,0.29,GDPR,73,50,0.000449
2026-03-11,74058,0.3,GDPR,1249,592,0.007682
2026-03-11,74058,0.31,GDPR,152,124,0.000935
2026-03-11,74058,0.32,GDPR,1025,871,0.006304
2026-03-11,74058,0.33,GDPR,723,407,0.004447
2026-03-11,74058,0.34,GDPR,1717,801,0.010560
2026-03-11,74058,0.35,GDPR,2328,1232,0.014318
2026-03-11,74058,0.36,GDPR,762,479,0.004687
2026-03-11,74058,0.37,GDPR,1381,767,0.008494
2026-03-11,74058,0.38,GDPR,96,81,0.000590
2026-03-11,74058,0.39,GDPR,723,489,0.004447
2026-03-11,74058,0.4,GDPR,1324,1188,0.008143
2026-03-11,74058,0.41,GDPR,207,135,0.001273
2026-03-11,74058,0.42,GDPR,585,347,0.003598
2026-03-11,74058,0.43,GDPR,1104,515,0.006790
2026-03-11,74058,0.44,GDPR,848,434,0.005215
2026-03-11,74058,0.45,GDPR,36,27,0.000221
2026-03-11,74058,0.46,GDPR,87,76,0.000535
2026-03-11,74058,0.47,GDPR,11,0,0.000068
2026-03-11,74058,0.48,GDPR,145,140,0.000892
2026-03-11,74058,0.49,GDPR,13,12,0.000080
2026-03-11,74058,0.5,GDPR,536,359,0.003297
2026-03-11,74058,0.51,GDPR,218,151,0.001341
2026-03-11,74058,0.52,GDPR,56,33,0.000344
2026-03-11,74058,0.53,GDPR,358,299,0.002202
2026-03-11,74058,0.54,GDPR,166,160,0.001021
2026-03-11,74058,0.55,GDPR,807,537,0.004963
2026-03-11,74058,0.56,GDPR,289,158,0.001777
2026-03-11,74058,0.57,GDPR,132,109,0.000812
2026-03-11,74058,0.58,GDPR,445,336,0.002737
2026-03-11,74058,0.59,GDPR,509,188,0.003130
2026-03-11,74058,0.6,GDPR,257,212,0.001581
2026-03-11,74058,0.61,GDPR,2,0,0.000012
2026-03-11,74058,0.63,GDPR,12,10,0.000074
2026-03-11,74058,0.65,GDPR,102,73,0.000627
2026-03-11,74058,0.66,GDPR,805,587,0.004951
2026-03-11,74058,0.67,GDPR,505,151,0.003106
2026-03-11,74058,0.68,GDPR,1735,795,0.010671
2026-03-11,74058,0.69,GDPR,244,212,0.001501
2026-03-11,74058,0.7,GDPR,1135,542,0.006981
2026-03-11,74058,0.71,GDPR,1513,259,0.009305
2026-03-11,74058,0.72,GDPR,1655,1518,0.010179
2026-03-11,74058,0.73,GDPR,259,226,0.001593
2026-03-11,74058,0.74,GDPR,695,672,0.004274
2026-03-11,74058,0.75,GDPR,857,295,0.005271
2026-03-11,74058,0.76,GDPR,256,192,0.001574
2026-03-11,74058,0.77,GDPR,263,111,0.001618
2026-03-11,74058,0.78,GDPR,127,71,0.000781
2026-03-11,74058,0.79,GDPR,290,195,0.001784
2026-03-11,74058,0.8,GDPR,16,3,0.000098
2026-03-11,74058,0.81,GDPR,9,6,0.000055
2026-03-11,74058,0.82,GDPR,41,25,0.000252
2026-03-11,74058,0.83,GDPR,35,26,0.000215
2026-03-11,74058,0.84,GDPR,1,1,0.000006
2026-03-11,74058,0.85,GDPR,10,5,0.000062
2026-03-11,74058,0.86,GDPR,5,0,0.000031
2026-03-11,74058,0.87,GDPR,66,23,0.000406
2026-03-11,74058,0.88,GDPR,361,149,0.002220
2026-03-11,74058,0.89,GDPR,148,36,0.000910
2026-03-11,74058,0.9,GDPR,23,17,0.000141
2026-03-11,74058,0.91,GDPR,33,1,0.000203
2026-03-11,74058,0.92,GDPR,261,186,0.001605
2026-03-11,74058,0.93,GDPR,308,138,0.001894
2026-03-11,74058,0.94,GDPR,4,4,0.000025
2026-03-11,74058,0.95,GDPR,458,332,0.002817
2026-03-11,74058,0.96,GDPR,222,90,0.001365
2026-03-11,74058,0.97,GDPR,13,4,0.000080
2026-03-11,74058,0.98,GDPR,48,22,0.000295
2026-03-11,74058,0.99,GDPR,117,10,0.000720
2026-03-11,74058,1,GDPR,30,16,0.000185
2026-03-11,74058,1.01,GDPR,16,6,0.000098
2026-03-11,74058,1.02,GDPR,110,23,0.000677
2026-03-11,74058,1.03,GDPR,47,10,0.000289
2026-03-11,74058,1.04,GDPR,664,196,0.004084
2026-03-11,74058,1.05,GDPR,8,4,0.000049
2026-03-11,74058,1.06,GDPR,688,329,0.004231
2026-03-11,74058,1.07,GDPR,1772,334,0.010898
2026-03-11,74058,1.08,GDPR,194,50,0.001193
2026-03-11,74058,1.09,GDPR,18,0,0.000111
2026-03-11,74058,1.17,GDPR,6,1,0.000037
2026-03-11,74058,1.2,GDPR,47,3,0.000289
2026-03-11,74058,1.22,GDPR,12,5,0.000074
2026-03-11,74058,1.25,GDPR,106,34,0.000652
2026-03-11,74058,1.26,GDPR,185,32,0.001138
2026-03-11,74058,1.27,GDPR,668,237,0.004108
2026-03-11,74058,1.28,GDPR,160,98,0.000984
2026-03-11,74058,1.29,GDPR,100,46,0.000615
2026-03-11,74058,1.3,GDPR,1582,633,0.009730
2026-03-11,74058,1.31,GDPR,1399,503,0.008604
2026-03-11,74058,1.32,GDPR,3509,2407,0.021581
2026-03-11,74058,1.33,GDPR,1,0,0.000006
2026-03-11,74058,1.34,GDPR,103,31,0.000633
2026-03-11,74058,1.44,GDPR,21,1,0.000129
2026-03-11,74058,1.45,GDPR,28,9,0.000172
2026-03-11,74058,1.47,GDPR,100,19,0.000615
2026-03-11,74058,1.48,GDPR,35,3,0.000215
2026-03-11,74058,1.51,GDPR,21,11,0.000129
2026-03-11,74058,1.53,GDPR,13,5,0.000080
2026-03-11,74058,1.55,GDPR,144,49,0.000886
2026-03-11,74058,1.56,GDPR,243,64,0.001495
2026-03-11,74058,1.57,GDPR,383,102,0.002356
2026-03-11,74058,1.59,GDPR,794,382,0.004883
2026-03-11,74058,1.6,GDPR,244,94,0.001501
2026-03-11,74058,1.83,GDPR,9,0,0.000055
2026-03-11,74058,1.88,GDPR,20,1,0.000123
2026-03-11,74058,1.89,GDPR,19,19,0.000117
2026-03-11,74058,1.91,GDPR,2,0,0.000012
2026-03-11,74058,1.92,GDPR,6,0,0.000037
2026-03-11,74058,1.94,GDPR,20,5,0.000123
2026-03-11,74058,1.96,GDPR,12,0,0.000074
2026-03-11,74058,2.34,GDPR,35,2,0.000215
2026-03-11,74058,0.04,Other,546998,354390,0.422970
2026-03-11,74058,0.05,Other,210077,126339,0.162443
2026-03-11,74058,0.06,Other,113182,60785,0.087519
2026-03-11,74058,0.07,Other,56641,38681,0.043798
2026-03-11,74058,0.08,Other,50304,29757,0.038898
2026-03-11,74058,0.09,Other,5172,4310,0.003999
2026-03-11,74058,0.1,Other,38164,31646,0.029511
2026-03-11,74058,0.11,Other,9841,4475,0.007610
2026-03-11,74058,0.12,Other,16855,6402,0.013033
2026-03-11,74058,0.13,Other,14138,7128,0.010932
2026-03-11,74058,0.14,Other,10804,4278,0.008354
2026-03-11,74058,0.15,Other,19685,15409,0.015222
2026-03-11,74058,0.16,Other,90125,46536,0.069690
2026-03-11,74058,0.17,Other,21257,10570,0.016437
2026-03-11,74058,0.18,Other,3315,2566,0.002563
2026-03-11,74058,0.19,Other,6478,4569,0.005009
2026-03-11,74058,0.2,Other,3791,3004,0.002931
2026-03-11,74058,0.21,Other,11428,9379,0.008837
2026-03-11,74058,0.22,Other,2640,1295,0.002041
2026-03-11,74058,0.23,Other,3453,1753,0.002670
2026-03-11,74058,0.24,Other,8077,4001,0.006246
2026-03-11,74058,0.25,Other,4584,2994,0.003545
2026-03-11,74058,0.26,Other,8452,4239,0.006536
2026-03-11,74058,0.27,Other,4621,4110,0.003573
2026-03-11,74058,0.28,Other,184,142,0.000142
2026-03-11,74058,0.29,Other,183,135,0.000142
2026-03-11,74058,0.3,Other,6962,2348,0.005383
2026-03-11,74058,0.31,Other,4452,3881,0.003443
2026-03-11,74058,0.32,Other,1103,859,0.000853
2026-03-11,74058,0.33,Other,271,210,0.000210
2026-03-11,74058,0.34,Other,883,433,0.000683
2026-03-11,74058,0.35,Other,641,276,0.000496
2026-03-11,74058,0.36,Other,603,298,0.000466
2026-03-11,74058,0.37,Other,143,89,0.000111
2026-03-11,74058,0.38,Other,364,265,0.000281
2026-03-11,74058,0.39,Other,115,113,0.000089
2026-03-11,74058,0.4,Other,11,4,0.000009
2026-03-11,74058,0.41,Other,1492,606,0.001154
2026-03-11,74058,0.42,Other,526,261,0.000407
2026-03-11,74058,0.43,Other,301,221,0.000233
2026-03-11,74058,0.44,Other,266,217,0.000206
2026-03-11,74058,0.45,Other,710,98,0.000549
2026-03-11,74058,0.46,Other,1070,272,0.000827
2026-03-11,74058,0.47,Other,820,79,0.000634
2026-03-11,74058,0.48,Other,241,9,0.000186
2026-03-11,74058,0.49,Other,627,46,0.000485
2026-03-11,74058,0.5,Other,74,58,0.000057
2026-03-11,74058,0.51,Other,39,28,0.000030
2026-03-11,74058,0.52,Other,119,49,0.000092
2026-03-11,74058,0.53,Other,961,244,0.000743
2026-03-11,74058,0.54,Other,282,104,0.000218
2026-03-11,74058,0.55,Other,228,95,0.000176
2026-03-11,74058,0.56,Other,418,36,0.000323
2026-03-11,74058,0.57,Other,512,104,0.000396
2026-03-11,74058,0.58,Other,1221,715,0.000944
2026-03-11,74058,0.59,Other,1135,268,0.000878
2026-03-11,74058,0.6,Other,719,355,0.000556
2026-03-11,74058,0.61,Other,589,387,0.000455
2026-03-11,74058,0.62,Other,2,1,0.000002
2026-03-11,74058,0.63,Other,38,22,0.000029
2026-03-11,74058,0.64,Other,240,167,0.000186
2026-03-11,74058,0.65,Other,5,4,0.000004
2026-03-11,74058,0.66,Other,19,15,0.000015
2026-03-11,74058,0.67,Other,29,18,0.000022
2026-03-11,74058,0.68,Other,142,100,0.000110
2026-03-11,74058,0.69,Other,29,1,0.000022
2026-03-11,74058,0.7,Other,118,99,0.000091
2026-03-11,74058,0.71,Other,179,79,0.000138
2026-03-11,74058,0.72,Other,39,30,0.000030
2026-03-11,74058,0.73,Other,262,230,0.000203
2026-03-11,74058,0.74,Other,15,10,0.000012
2026-03-11,74058,0.75,Other,8,8,0.000006
2026-03-11,74058,0.76,Other,106,77,0.000082
2026-03-11,74058,0.77,Other,222,219,0.000172
2026-03-11,74058,0.78,Other,8,6,0.000006
2026-03-11,74058,0.79,Other,575,543,0.000445
2026-03-11,74058,0.8,Other,329,217,0.000254
2026-03-11,74058,0.81,Other,51,37,0.000039
2026-03-11,74058,0.82,Other,2,0,0.000002
2026-03-11,74058,0.83,Other,130,123,0.000101
2026-03-11,74058,0.84,Other,13,3,0.000010
2026-03-11,74058,0.85,Other,118,24,0.000091
2026-03-11,74058,0.86,Other,9,2,0.000007
2026-03-11,74058,0.88,Other,222,189,0.000172
2026-03-11,74058,0.9,Other,1,1,0.000001
